Gene_ID	Overall_Importance Score
54477_at	0
54478_at	0
54480_at	0
54482_at	0
54487_at	0
54490_at	0
54494_at	0
54496_at	0
54498_at	0
54499_at	0
5449_at	0
54502_at	0
54503_at	0
54504_at	0
54505_at	0
54508_at	0
54509_at	0
5450_at	0
54512_at	0
54514_at	0
54517_at	0
5451_at	0
54520_at	0
54521_at	0
54529_at	0
5452_at	0
54530_at	0
54531_at	0
54535_at	0
54537_at	0
54539_at	0
5453_at	0
54540_at	0
54542_at	0
54543_at	0
54544_at	0
54545_at	0
54546_at	0
54549_at	0
5454_at	0
54550_at	0
54551_at	0
54552_at	0
54554_at	0
54555_at	0
54556_at	0
54558_at	0
5455_at	0
54566_at	0
5456_at	0
54576_at	0
54581_at	0
54583_at	0
54584_at	0
54585_at	0
5458_at	0
54596_at	0
5459_at	0
545_at	0
54619_at	0
54621_at	0
54622_at	0
54623_at	0
54626_at	0
54629_at	0
5463_at	0
5464_at	0
5465_at	0
54661_at	0
54663_at	0
54665_at	0
54676_at	0
54677_at	0
5467_at	0
54680_at	0
54681_at	0
54682_at	0
5469_at	0
546_at	0
54700_at	0
54707_at	0
54708_at	0
5470_at	0
54714_at	0
54715_at	0
54716_at	0
54718_at	0
5471_at	0
54726_at	0
54732_at	0
54733_at	0
54737_at	0
54738_at	0
5473_at	0
54741_at	0
54765_at	0
54766_at	0
54768_at	0
54769_at	0
54777_at	0
54778_at	0
54780_at	0
54784_at	0
54785_at	0
54788_at	0
54795_at	0
54796_at	0
54797_at	0
54798_at	0
54799_at	0
5479_at	0
547_at	0
54800_at	0
54801_at	0
54802_at	0
54807_at	0
54809_at	0
5480_at	0
54810_at	0
54812_at	0
54814_at	0
54815_at	0
54816_at	0
54819_at	0
5481_at	0
54820_at	0
54821_at	0
54825_at	0
54826_at	0
54827_at	0
54828_at	0
54830_at	0
54832_at	0
54834_at	0
54836_at	0
54839_at	0
54840_at	0
54842_at	0
54843_at	0
54845_at	0
54848_at	0
54849_at	0
54850_at	0
54852_at	0
54854_at	0
54857_at	0
54858_at	0
54860_at	0
54861_at	0
54862_at	0
54863_at	0
54866_at	0
54869_at	0
54870_at	0
54873_at	0
54874_at	0
54875_at	0
54876_at	0
54877_at	0
54878_at	0
54879_at	0
54880_at	0
54881_at	0
54882_at	0
54883_at	0
54885_at	0
54886_at	0
54891_at	0
54893_at	0
54894_at	0
54897_at	0
54898_at	0
54900_at	0
54901_at	0
54902_at	0
54903_at	0
54905_at	0
54908_at	0
54913_at	0
54914_at	0
54915_at	0
54916_at	0
54918_at	0
54919_at	0
54922_at	0
54923_at	0
54925_at	0
54927_at	0
54928_at	0
54929_at	0
54930_at	0
54934_at	0
54938_at	0
54939_at	0
5493_at	0
54941_at	0
54942_at	0
54943_at	0
54948_at	0
5494_at	0
54951_at	0
54952_at	0
54955_at	0
54957_at	0
54958_at	0
54959_at	0
5495_at	0
54960_at	0
54961_at	0
54962_at	0
54963_at	0
54964_at	0
54969_at	0
5496_at	0
54970_at	0
54971_at	0
54972_at	0
54977_at	0
54978_at	0
54979_at	0
54980_at	0
54982_at	0
54985_at	0
54986_at	0
54987_at	0
54988_at	0
54991_at	0
54993_at	0
54994_at	0
54995_at	0
54996_at	0
54997_at	0
54998_at	0
5499_at	0
549_at	0
54_at	0
55000_at	0
55002_at	0
55003_at	0
55005_at	0
55006_at	0
55007_at	0
55008_at	0
55009_at	0
5500_at	0
55010_at	0
55011_at	0
55012_at	0
55013_at	0
55014_at	0
55015_at	0
55018_at	0
5501_at	0
55020_at	0
55022_at	0
55024_at	0
55026_at	0
55028_at	0
5502_at	0
55030_at	0
55031_at	0
55032_at	0
55033_at	0
55034_at	0
55035_at	0
55036_at	0
55037_at	0
55038_at	0
55039_at	0
55040_at	0
55048_at	0
55049_at	0
5504_at	0
55052_at	0
55055_at	0
55057_at	0
55061_at	0
55062_at	0
55063_at	0
55064_at	0
55065_at	0
55066_at	0
55069_at	0
5506_at	0
55070_at	0
55071_at	0
55072_at	0
55074_at	0
55076_at	0
55079_at	0
5507_at	0
55080_at	0
55081_at	0
55082_at	0
55083_at	0
55086_at	0
55088_at	0
55089_at	0
55092_at	0
55093_at	0
55094_at	0
55095_at	0
55096_at	0
550_at	0
55100_at	0
55101_at	0
55102_at	0
55103_at	0
55105_at	0
55106_at	0
55107_at	0
55108_at	0
55109_at	0
5510_at	0
55110_at	0
55111_at	0
55112_at	0
55113_at	0
55114_at	0
55116_at	0
55117_at	0
55118_at	0
55119_at	0
5511_at	0
55120_at	0
55124_at	0
55125_at	0
55127_at	0
55128_at	0
55129_at	0
55131_at	0
55133_at	0
55135_at	0
55138_at	0
55140_at	0
55142_at	0
55143_at	0
55144_at	0
55145_at	0
55147_at	0
55148_at	0
55149_at	0
5514_at	0
55150_at	0
55151_at	0
55153_at	0
55156_at	0
55157_at	0
55159_at	0
5515_at	0
55160_at	0
55161_at	0
55163_at	0
55164_at	0
55165_at	0
55166_at	0
55168_at	0
5516_at	0
55171_at	0
55172_at	0
55175_at	0
55176_at	0
55177_at	0
55179_at	0
55181_at	0
55182_at	0
55183_at	0
55184_at	0
55186_at	0
55187_at	0
55188_at	0
55190_at	0
55191_at	0
55192_at	0
55193_at	0
55194_at	0
55195_at	0
55196_at	0
55197_at	0
55198_at	0
5519_at	0
551_at	0
55200_at	0
55201_at	0
55203_at	0
55204_at	0
55207_at	0
55209_at	0
5520_at	0
55210_at	0
55214_at	0
55215_at	0
55216_at	0
55218_at	0
5521_at	0
55223_at	0
55224_at	0
55227_at	0
55228_at	0
55231_at	0
55233_at	0
55234_at	0
55236_at	0
55237_at	0
55238_at	0
55239_at	0
5523_at	0
55240_at	0
55243_at	0
55245_at	0
55246_at	0
55247_at	0
55248_at	0
5524_at	0
55251_at	0
55252_at	0
55253_at	0
55255_at	0
55257_at	0
55258_at	0
55259_at	0
5525_at	0
55262_at	0
55267_at	0
55269_at	0
5526_at	0
55270_at	0
55272_at	0
55274_at	0
55275_at	0
55277_at	0
55278_at	0
55279_at	0
5527_at	0
55280_at	0
55281_at	0
55282_at	0
55283_at	0
55284_at	0
55286_at	0
55287_at	0
55288_at	0
55289_at	0
5528_at	0
55290_at	0
55291_at	0
55293_at	0
55294_at	0
55295_at	0
55297_at	0
55298_at	0
55299_at	0
5529_at	0
552_at	0
55303_at	0
55304_at	0
55308_at	0
553115_at	0
55311_at	0
55312_at	0
55314_at	0
55315_at	0
55316_at	0
55317_at	0
5531_at	0
55320_at	0
55321_at	0
55323_at	0
55324_at	0
55325_at	0
55326_at	0
55328_at	0
55329_at	0
55332_at	0
55333_at	0
55334_at	0
55335_at	0
55337_at	0
5533_at	0
55343_at	0
55346_at	0
55347_at	0
5534_at	0
55351_at	0
55353_at	0
55355_at	0
55357_at	0
55359_at	0
55361_at	0
55366_at	0
55367_at	0
55374_at	0
55379_at	0
5537_at	0
55384_at	0
55388_at	0
5538_at	0
5539_at	0
5540_at	0
55410_at	0
55421_at	0
55422_at	0
55423_at	0
55425_at	0
55432_at	0
55435_at	0
5544_at	0
55454_at	0
5546_at	0
55471_at	0
5547_at	0
55486_at	0
5549_at	0
554_at	0
55500_at	0
55501_at	0
55503_at	0
55506_at	0
55507_at	0
55509_at	0
5550_at	0
55510_at	0
55511_at	0
55515_at	0
5551_at	0
55520_at	0
55521_at	0
55526_at	0
5552_at	0
55532_at	0
55539_at	0
55540_at	0
55554_at	0
55556_at	0
55558_at	0
55559_at	0
55565_at	0
55568_at	0
55573_at	0
55576_at	0
55577_at	0
5557_at	0
55584_at	0
55585_at	0
55589_at	0
5558_at	0
55592_at	0
55596_at	0
55601_at	0
55602_at	0
55603_at	0
55604_at	0
55607_at	0
55608_at	0
55612_at	0
55613_at	0
55614_at	0
55616_at	0
55619_at	0
55620_at	0
55621_at	0
55622_at	0
55623_at	0
55624_at	0
55625_at	0
55626_at	0
55628_at	0
55629_at	0
5562_at	0
55630_at	0
55631_at	0
55634_at	0
55636_at	0
55638_at	0
5563_at	0
55640_at	0
55643_at	0
55644_at	0
55647_at	0
55650_at	0
55651_at	0
55652_at	0
55653_at	0
55654_at	0
55656_at	0
5565_at	0
55660_at	0
55662_at	0
55664_at	0
55665_at	0
55667_at	0
55668_at	0
55669_at	0
5566_at	0
55670_at	0
55671_at	0
55679_at	0
5567_at	0
55681_at	0
55683_at	0
55686_at	0
55689_at	0
5568_at	0
55690_at	0
55692_at	0
55693_at	0
55696_at	0
55697_at	0
55699_at	0
5569_at	0
55700_at	0
55701_at	0
55702_at	0
55703_at	0
55704_at	0
55706_at	0
55709_at	0
55711_at	0
55713_at	0
55714_at	0
55715_at	0
55716_at	0
55717_at	0
55718_at	0
55719_at	0
5571_at	0
55720_at	0
55721_at	0
55722_at	0
55723_at	0
55726_at	0
55727_at	0
55732_at	0
55733_at	0
55735_at	0
55738_at	0
55739_at	0
55741_at	0
55743_at	0
55744_at	0
55745_at	0
55748_at	0
55750_at	0
55751_at	0
55752_at	0
55753_at	0
55754_at	0
55755_at	0
55756_at	0
55757_at	0
55758_at	0
5575_at	0
55760_at	0
55762_at	0
55763_at	0
55764_at	0
55766_at	0
55768_at	0
55769_at	0
5576_at	0
55770_at	0
55775_at	0
55776_at	0
5577_at	0
55781_at	0
55785_at	0
55788_at	0
5578_at	0
55791_at	0
55793_at	0
55794_at	0
55795_at	0
55796_at	0
55799_at	0
5579_at	0
55800_at	0
55801_at	0
55802_at	0
55803_at	0
55806_at	0
55810_at	0
55811_at	0
55812_at	0
55813_at	0
55815_at	0
55816_at	0
55818_at	0
55819_at	0
55823_at	0
55825_at	0
55827_at	0
5582_at	0
55830_at	0
55831_at	0
55832_at	0
55833_at	0
55835_at	0
55837_at	0
55839_at	0
55840_at	0
55843_at	0
55844_at	0
55846_at	0
55847_at	0
55848_at	0
55849_at	0
5584_at	0
55850_at	0
55852_at	0
55853_at	0
55856_at	0
55858_at	0
55859_at	0
5585_at	0
55860_at	0
55861_at	0
55862_at	0
55863_at	0
55867_at	0
55870_at	0
55872_at	0
55876_at	0
55879_at	0
5587_at	0
55884_at	0
55885_at	0
55890_at	0
55891_at	0
55892_at	0
55893_at	0
55898_at	0
5589_at	0
558_at	0
55900_at	0
55906_at	0
55907_at	0
55908_at	0
55909_at	0
5590_at	0
55914_at	0
55915_at	0
55916_at	0
5591_at	0
55922_at	0
55924_at	0
5592_at	0
55930_at	0
55937_at	0
5593_at	0
5594_at	0
55954_at	0
55957_at	0
55958_at	0
5595_at	0
55966_at	0
55968_at	0
55969_at	0
5596_at	0
55970_at	0
55972_at	0
55973_at	0
55974_at	0
55975_at	0
5597_at	0
5598_at	0
5599_at	0
55_at	0
56000_at	0
56005_at	0
5600_at	0
5601_at	0
5602_at	0
56033_at	0
56034_at	0
5603_at	0
5604_at	0
56061_at	0
56062_at	0
5606_at	0
5607_at	0
5608_at	0
5609_at	0
56100_at	0
56101_at	0
56105_at	0
56106_at	0
56107_at	0
56114_at	0
5611_at	0
56123_at	0
56124_at	0
5612_at	0
56130_at	0
56139_at	0
5613_at	0
56142_at	0
56143_at	0
56145_at	0
56146_at	0
56154_at	0
56155_at	0
56156_at	0
56157_at	0
56158_at	0
56159_at	0
56163_at	0
56165_at	0
5616_at	0
56171_at	0
5617_at	0
56180_at	0
5618_at	0
5619_at	0
5620_at	0
5621_at	0
56242_at	0
56244_at	0
56245_at	0
5624_at	0
56252_at	0
56253_at	0
56255_at	0
56257_at	0
56259_at	0
5625_at	0
56260_at	0
56267_at	0
56269_at	0
5626_at	0
56270_at	0
56271_at	0
56287_at	0
56288_at	0
56300_at	0
56301_at	0
56302_at	0
5630_at	0
56311_at	0
5631_at	0
56339_at	0
56341_at	0
56342_at	0
5634_at	0
5635_at	0
5636_at	0
5638_at	0
5639_at	0
563_at	0
56413_at	0
5644_at	0
5646_at	0
56475_at	0
56478_at	0
5648_at	0
5649_at	0
5650_at	0
5651_at	0
56521_at	0
5652_at	0
5653_at	0
56547_at	0
5654_at	0
5655_at	0
5657_at	0
56603_at	0
56604_at	0
56605_at	0
56606_at	0
5660_at	0
56616_at	0
56623_at	0
5662_at	0
56647_at	0
56648_at	0
56649_at	0
5664_at	0
56650_at	0
56652_at	0
56659_at	0
56660_at	0
56667_at	0
56672_at	0
56673_at	0
56674_at	0
56675_at	0
56676_at	0
56681_at	0
56683_at	0
5669_at	0
566_at	0
5670_at	0
5671_at	0
5672_at	0
56731_at	0
5673_at	0
5675_at	0
5678_at	0
567_at	0
5680_at	0
5681_at	0
56829_at	0
56833_at	0
56834_at	0
5684_at	0
56851_at	0
5685_at	0
5686_at	0
5687_at	0
56886_at	0
56888_at	0
56889_at	0
5688_at	0
56890_at	0
56891_at	0
56892_at	0
56894_at	0
56895_at	0
56899_at	0
5689_at	0
56901_at	0
56902_at	0
56903_at	0
56904_at	0
56905_at	0
56906_at	0
5690_at	0
56910_at	0
56911_at	0
56912_at	0
56914_at	0
56915_at	0
56918_at	0
5691_at	0
56920_at	0
56922_at	0
56924_at	0
56925_at	0
56929_at	0
5692_at	0
56934_at	0
56935_at	0
56936_at	0
56937_at	0
56938_at	0
5693_at	0
56940_at	0
56941_at	0
56942_at	0
56943_at	0
56944_at	0
56945_at	0
56946_at	0
56947_at	0
56949_at	0
5694_at	0
56950_at	0
56951_at	0
56953_at	0
56954_at	0
56955_at	0
56957_at	0
5695_at	0
56967_at	0
56969_at	0
5696_at	0
56979_at	0
5697_at	0
56980_at	0
56981_at	0
56983_at	0
56984_at	0
56985_at	0
56986_at	0
56988_at	0
5698_at	0
56992_at	0
56993_at	0
56996_at	0
56998_at	0
5699_at	0
56_at	0
57003_at	0
57007_at	0
57016_at	0
57017_at	0
57018_at	0
57019_at	0
5701_at	0
57020_at	0
5702_at	0
57030_at	0
57035_at	0
57037_at	0
57045_at	0
57047_at	0
57048_at	0
57050_at	0
57053_at	0
57060_at	0
5706_at	0
5707_at	0
57084_at	0
57089_at	0
5708_at	0
57091_at	0
57092_at	0
57096_at	0
57097_at	0
57099_at	0
5709_at	0
570_at	0
57102_at	0
57103_at	0
57104_at	0
57105_at	0
5710_at	0
57110_at	0
57111_at	0
57115_at	0
57117_at	0
57118_at	0
57119_at	0
5711_at	0
57122_at	0
57124_at	0
57125_at	0
57126_at	0
57127_at	0
57128_at	0
57130_at	0
57132_at	0
57134_at	0
57136_at	0
5713_at	0
57140_at	0
57142_at	0
57144_at	0
57146_at	0
57147_at	0
57148_at	0
57149_at	0
5714_at	0
57150_at	0
57151_at	0
57152_at	0
57154_at	0
57157_at	0
57158_at	0
5715_at	0
57161_at	0
57165_at	0
5716_at	0
57171_at	0
57172_at	0
57175_at	0
57178_at	0
5717_at	0
57180_at	0
57185_at	0
57187_at	0
57188_at	0
5718_at	0
57191_at	0
57192_at	0
57194_at	0
57198_at	0
5719_at	0
57205_at	0
57209_at	0
5720_at	0
57211_at	0
57212_at	0
57213_at	0
57214_at	0
57215_at	0
5721_at	0
57226_at	0
57228_at	0
5723_at	0
5724_at	0
5725_at	0
5727_at	0
5728_at	0
5729_at	0
572_at	0
5731_at	0
57326_at	0
57333_at	0
57335_at	0
57336_at	0
57337_at	0
57338_at	0
5733_at	0
57343_at	0
57348_at	0
5734_at	0
57369_at	0
57379_at	0
5737_at	0
57380_at	0
57396_at	0
5739_at	0
573_at	0
57402_at	0
57403_at	0
57404_at	0
57405_at	0
57406_at	0
57408_at	0
5740_at	0
57415_at	0
57418_at	0
5741_at	0
5742_at	0
5743_at	0
57446_at	0
57447_at	0
5744_at	0
5745_at	0
57460_at	0
57466_at	0
57468_at	0
5746_at	0
57470_at	0
57472_at	0
57473_at	0
5747_at	0
57493_at	0
57498_at	0
57502_at	0
57509_at	0
57515_at	0
57523_at	0
57538_at	0
5753_at	0
5754_at	0
57553_at	0
57570_at	0
57572_at	0
57576_at	0
57579_at	0
5757_at	0
57586_at	0
57591_at	0
57596_at	0
57597_at	0
57599_at	0
575_at	0
57602_at	0
57604_at	0
57610_at	0
57613_at	0
57626_at	0
57634_at	0
5763_at	0
57645_at	0
5764_at	0
57658_at	0
57663_at	0
57664_at	0
57665_at	0
57669_at	0
576_at	0
57706_at	0
5770_at	0
57716_at	0
57718_at	0
5771_at	0
57728_at	0
57731_at	0
57733_at	0
5774_at	0
57758_at	0
5775_at	0
57761_at	0
57763_at	0
5777_at	0
57787_at	0
5778_at	0
57795_at	0
57799_at	0
577_at	0
57804_at	0
5780_at	0
57817_at	0
57818_at	0
57819_at	0
5781_at	0
57821_at	0
57823_at	0
57824_at	0
57826_at	0
57827_at	0
57828_at	0
5782_at	0
57834_at	0
57835_at	0
5783_at	0
5784_at	0
57862_at	0
57863_at	0
5786_at	0
5788_at	0
5789_at	0
578_at	0
5790_at	0
5791_at	0
5792_at	0
5793_at	0
5794_at	0
5795_at	0
5796_at	0
5798_at	0
5799_at	0
579_at	0
5800_at	0
5801_at	0
5803_at	0
5805_at	0
5806_at	0
580_at	0
5810_at	0
5813_at	0
58155_at	0
58157_at	0
58158_at	0
5817_at	0
58189_at	0
5818_at	0
58190_at	0
5819_at	0
581_at	0
5820_at	0
5822_at	0
5824_at	0
5825_at	0
5826_at	0
5827_at	0
5829_at	0
582_at	0
5830_at	0
5831_at	0
5832_at	0
5833_at	0
5834_at	0
5836_at	0
5837_at	0
58472_at	0
58473_at	0
58477_at	0
58478_at	0
58486_at	0
58487_at	0
58488_at	0
58495_at	0
58497_at	0
58498_at	0
58500_at	0
58509_at	0
58510_at	0
58511_at	0
58513_at	0
58517_at	0
58525_at	0
58526_at	0
58528_at	0
58529_at	0
58530_at	0
5858_at	0
5859_at	0
585_at	0
5860_at	0
5861_at	0
5862_at	0
5864_at	0
5865_at	0
5866_at	0
5867_at	0
5868_at	0
5869_at	0
586_at	0
5870_at	0
5871_at	0
5873_at	0
5874_at	0
5875_at	0
5876_at	0
5877_at	0
5878_at	0
5879_at	0
5880_at	0
5881_at	0
5883_at	0
5884_at	0
5885_at	0
5886_at	0
5887_at	0
5888_at	0
5889_at	0
5890_at	0
5891_at	0
5892_at	0
5893_at	0
5894_at	0
5896_at	0
5897_at	0
58985_at	0
58986_at	0
5898_at	0
5899_at	0
58_at	0
5900_at	0
5902_at	0
5903_at	0
5905_at	0
59067_at	0
5906_at	0
5909_at	0
590_at	0
5910_at	0
5911_at	0
5912_at	0
5913_at	0
5915_at	0
5916_at	0
5917_at	0
5918_at	0
5919_at	0
5920_at	0
5921_at	0
5922_at	0
5923_at	0
5925_at	0
59269_at	0
5926_at	0
59272_at	0
5927_at	0
5928_at	0
5929_at	0
59307_at	0
5931_at	0
5932_at	0
59335_at	0
59336_at	0
59338_at	0
59340_at	0
59341_at	0
59342_at	0
59343_at	0
59344_at	0
59347_at	0
59348_at	0
59349_at	0
5934_at	0
59351_at	0
59353_at	0
5935_at	0
5936_at	0
5937_at	0
5939_at	0
593_at	0
5947_at	0
594855_at	0
5949_at	0
594_at	0
5950_at	0
5954_at	0
5955_at	0
5959_at	0
595_at	0
5961_at	0
5962_at	0
5965_at	0
5967_at	0
5968_at	0
5969_at	0
596_at	0
5970_at	0
5971_at	0
5972_at	0
5973_at	0
5976_at	0
5977_at	0
5978_at	0
5979_at	0
597_at	0
5980_at	0
5981_at	0
5982_at	0
5984_at	0
5986_at	0
5987_at	0
5989_at	0
598_at	0
5990_at	0
5991_at	0
5993_at	0
5994_at	0
5995_at	0
5996_at	0
5997_at	0
5998_at	0
5999_at	0
599_at	0
59_at	0
6001_at	0
6002_at	0
6004_at	0
6005_at	0
6006_at	0
6009_at	0
6010_at	0
6014_at	0
6016_at	0
6017_at	0
6018_at	0
6019_at	0
60312_at	0
60313_at	0
60314_at	0
60343_at	0
6035_at	0
60370_at	0
60385_at	0
6038_at	0
6039_at	0
60401_at	0
6041_at	0
60436_at	0
6045_at	0
60468_at	0
6046_at	0
60481_at	0
60482_at	0
60484_at	0
60485_at	0
60487_at	0
60488_at	0
60489_at	0
6048_at	0
60490_at	0
60491_at	0
60492_at	0
60493_at	0
60494_at	0
60495_at	0
60496_at	0
6049_at	0
604_at	0
60506_at	0
60509_at	0
6050_at	0
6051_at	0
60526_at	0
60528_at	0
60529_at	0
60558_at	0
60559_at	0
60560_at	0
60561_at	0
60598_at	0
6059_at	0
605_at	0
60625_at	0
60626_at	0
60673_at	0
60676_at	0
60681_at	0
60682_at	0
60684_at	0
60685_at	0
60686_at	0
607_at	0
608_at	0
6091_at	0
6094_at	0
6095_at	0
6096_at	0
6097_at	0
6098_at	0
6102_at	0
6103_at	0
610_at	0
6117_at	0
6118_at	0
6119_at	0
611_at	0
6120_at	0
6121_at	0
6122_at	0
6123_at	0
6124_at	0
6125_at	0
6132_at	0
6134_at	0
6135_at	0
6138_at	0
613_at	0
6141_at	0
6146_at	0
6150_at	0
6152_at	0
6155_at	0
6158_at	0
6165_at	0
6166_at	0
6167_at	0
6168_at	0
6169_at	0
617_at	0
6181_at	0
6182_at	0
6183_at	0
6184_at	0
6187_at	0
6188_at	0
6191_at	0
6192_at	0
6193_at	0
6194_at	0
6195_at	0
6196_at	0
6198_at	0
6199_at	0
6203_at	0
6208_at	0
6217_at	0
6223_at	0
6224_at	0
6227_at	0
6228_at	0
6229_at	0
622_at	0
6236_at	0
6237_at	0
6238_at	0
6239_at	0
623_at	0
6240_at	0
6247_at	0
6249_at	0
6251_at	0
6252_at	0
6253_at	0
6256_at	0
6257_at	0
6258_at	0
6259_at	0
6261_at	0
6262_at	0
6263_at	0
6271_at	0
6272_at	0
6273_at	0
6274_at	0
6275_at	0
6276_at	0
6277_at	0
6278_at	0
6279_at	0
627_at	0
6280_at	0
6282_at	0
6283_at	0
6284_at	0
6285_at	0
6291_at	0
6294_at	0
6295_at	0
6296_at	0
6297_at	0
6299_at	0
629_at	0
6300_at	0
6301_at	0
6302_at	0
63036_at	0
6303_at	0
6304_at	0
6305_at	0
6307_at	0
6309_at	0
6310_at	0
6311_at	0
6315_at	0
6317_at	0
6318_at	0
6319_at	0
631_at	0
6320_at	0
6322_at	0
6323_at	0
6324_at	0
6326_at	0
6327_at	0
6328_at	0
6329_at	0
632_at	0
6331_at	0
6332_at	0
6334_at	0
6335_at	0
6336_at	0
6337_at	0
6338_at	0
633_at	0
6342_at	0
6344_at	0
6346_at	0
6347_at	0
634_at	0
6351_at	0
6352_at	0
6354_at	0
6355_at	0
6356_at	0
6357_at	0
6358_at	0
6359_at	0
635_at	0
6360_at	0
6361_at	0
6362_at	0
6363_at	0
6364_at	0
6366_at	0
6367_at	0
6368_at	0
6369_at	0
636_at	0
6370_at	0
6372_at	0
6373_at	0
6374_at	0
6376_at	0
637_at	0
63826_at	0
63827_at	0
6382_at	0
6383_at	0
6385_at	0
63874_at	0
63875_at	0
63876_at	0
63877_at	0
6387_at	0
6388_at	0
63891_at	0
63892_at	0
63894_at	0
63895_at	0
63899_at	0
638_at	0
63901_at	0
63904_at	0
63906_at	0
6390_at	0
63910_at	0
63917_at	0
6391_at	0
63920_at	0
63923_at	0
63924_at	0
63925_at	0
63926_at	0
63928_at	0
63931_at	0
63933_at	0
63934_at	0
63935_at	0
63940_at	0
63941_at	0
63943_at	0
6396_at	0
63970_at	0
63973_at	0
63974_at	0
63976_at	0
63978_at	0
6397_at	0
63982_at	0
6398_at	0
6399_at	0
639_at	0
6400_at	0
6401_at	0
6402_at	0
6403_at	0
6405_at	0
64061_at	0
64062_at	0
64065_at	0
64066_at	0
64067_at	0
6406_at	0
64077_at	0
64078_at	0
64080_at	0
64081_at	0
64083_at	0
64084_at	0
64087_at	0
64089_at	0
64091_at	0
64092_at	0
64096_at	0
64097_at	0
64100_at	0
64106_at	0
64108_at	0
64110_at	0
64111_at	0
64112_at	0
64114_at	0
64116_at	0
64121_at	0
64122_at	0
64127_at	0
64129_at	0
64130_at	0
64132_at	0
641339_at	0
64149_at	0
6414_at	0
64151_at	0
6415_at	0
64167_at	0
64170_at	0
64172_at	0
64174_at	0
64175_at	0
64180_at	0
64184_at	0
6418_at	0
6419_at	0
641_at	0
64208_at	0
64210_at	0
64211_at	0
64215_at	0
64216_at	0
64218_at	0
64219_at	0
6421_at	0
64220_at	0
64221_at	0
64222_at	0
64223_at	0
6422_at	0
64231_at	0
64232_at	0
64236_at	0
642533_at	0
642559_at	0
6425_at	0
6426_at	0
642741_at	0
6427_at	0
64283_at	0
64284_at	0
64285_at	0
6428_at	0
6429_at	0
642_at	0
6430_at	0
64318_at	0
64319_at	0
6431_at	0
64321_at	0
643224_at	0
64324_at	0
6432_at	0
643314_at	0
6433_at	0
64342_at	0
64343_at	0
64344_at	0
6434_at	0
643503_at	0
64359_at	0
643641_at	0
643653_at	0
64374_at	0
64375_at	0
64376_at	0
64377_at	0
64386_at	0
643875_at	0
64388_at	0
64393_at	0
64397_at	0
64398_at	0
643_at	0
64400_at	0
644035_at	0
64405_at	0
644096_at	0
6440_at	0
64411_at	0
64417_at	0
644181_at	0
64418_at	0
64419_at	0
6441_at	0
64421_at	0
64422_at	0
64423_at	0
64425_at	0
64427_at	0
64428_at	0
64429_at	0
6442_at	0
64430_at	0
64431_at	0
6443_at	0
6444_at	0
644540_at	0
6445_at	0
6446_at	0
6447_at	0
6448_at	0
6449_at	0
644_at	0
6450_at	0
645139_at	0
645226_at	0
6452_at	0
6453_at	0
645468_at	0
645538_at	0
6455_at	0
6456_at	0
645745_at	0
645749_at	0
64577_at	0
6457_at	0
64581_at	0
64595_at	0
64598_at	0
645_at	0
64600_at	0
64601_at	0
6461_at	0
646282_at	0
6462_at	0
646417_at	0
64641_at	0
646702_at	0
646756_at	0
64689_at	0
6468_at	0
646912_at	0
64693_at	0
64699_at	0
6469_at	0
646_at	0
647070_at	0
64708_at	0
6470_at	0
64714_at	0
647288_at	0
6472_at	0
64743_at	0
64745_at	0
64746_at	0
64747_at	0
64748_at	0
6474_at	0
64750_at	0
64755_at	0
64757_at	0
64759_at	0
64760_at	0
64761_at	0
64762_at	0
64763_at	0
64764_at	0
64766_at	0
64768_at	0
64769_at	0
64772_at	0
64776_at	0
64777_at	0
64778_at	0
64779_at	0
6477_at	0
64780_at	0
64781_at	0
64782_at	0
64783_at	0
64785_at	0
64786_at	0
64787_at	0
64789_at	0
6478_at	0
64792_at	0
64793_at	0
64794_at	0
64795_at	0
64798_at	0
64799_at	0
64806_at	0
64816_at	0
6482_at	0
64834_at	0
64837_at	0
64838_at	0
6483_at	0
64840_at	0
64844_at	0
64848_at	0
64849_at	0
6484_at	0
64850_at	0
64852_at	0
64853_at	0
64854_at	0
64856_at	0
64858_at	0
64860_at	0
64863_at	0
64864_at	0
64866_at	0
64897_at	0
6489_at	0
648_at	0
64901_at	0
6490_at	0
6491_at	0
64921_at	0
64922_at	0
64924_at	0
64927_at	0
6493_at	0
64940_at	0
64943_at	0
6494_at	0
6495_at	0
64960_at	0
64963_at	0
6496_at	0
64981_at	0
6498_at	0
6499_at	0
649_at	0
65003_at	0
65005_at	0
6500_at	0
65010_at	0
65012_at	0
65018_at	0
6502_at	0
6503_at	0
6504_at	0
65055_at	0
6505_at	0
6506_at	0
6507_at	0
65080_at	0
65083_at	0
65084_at	0
6508_at	0
65095_at	0
6509_at	0
650_at	0
65108_at	0
65109_at	0
6510_at	0
65110_at	0
65117_at	0
6511_at	0
65123_at	0
65124_at	0
65125_at	0
6512_at	0
6513_at	0
6514_at	0
6515_at	0
6517_at	0
6518_at	0
6519_at	0
651_at	0
65220_at	0
6522_at	0
6523_at	0
65244_at	0
6524_at	0
65250_at	0
65258_at	0
65259_at	0
6525_at	0
65260_at	0
65264_at	0
6527_at	0
6528_at	0
6529_at	0
652_at	0
6530_at	0
6531_at	0
6532_at	0
6534_at	0
6535_at	0
6536_at	0
653808_at	0
6538_at	0
6539_at	0
653_at	0
